market_cap_rank,name,current_price,high_24h,low_24h,total_supply,circulating_supply,fully_diluted_valuation
4865,NDX6900,0.0,4.199e-05,3.907e-05,6899820018.418898,6899820018.418898,285001.0
4866,BHNetwork,0.0016,0.00177843,0.0015905,178695338.0,178695338.0,284442.0
4868,r/CryptoCurrency Moons,0.0672,0.071501,0.064692,4230414.463307531,4230414.463307531,284166.0
4869,XAVI by Virtuals,0.0003,0.0004125,0.00027675,1000000000.0,1000000000.0,284003.0
4870,0xMonk by Virtuals,0.0003,0.00034102,0.0002802,1000000000.0,1000000000.0,283650.0
4871,Zipmex,0.0032,None,None,199526316.0,88573083.14,637973.0
4872,Engines of Fury,0.0286,0.03662317,0.02828461,120000000.0,9893621.854961425,3433244.0
4873,Gelato,0.0,3.487e-05,2.849e-05,8888888888.0,8888888888.0,282475.0
4874,Plian,0.0003,0.00030173,0.00027051,1561500000.0,1018803020.0,432368.0
4875,Thumb,0.0014,0.00136952,0.00131914,206895014.786354,206895014.786354,281415.0
4876,Riddle by Virtuals,0.0004,0.00039426,0.00036168,1000000000.0,775020012.0658967,363036.0
4877,BANK (Ordinals),0.0028,0.00288564,0.00269743,100000000.0,100000000.0,281359.0
4878,ProductClank,0.0,2.82e-06,2.68e-06,99999999999.99998,99999999999.99998,281214.0
4882,Bitcat,0.0003,0.00028272,0.00027196,999897489.832259,999897489.832259,281061.0
4879,AlphaArc,0.0003,0.00039797,0.00028281,999763607.381943,999763607.381943,281050.0
4880,TIMES,0.0011,0.00136913,0.00105326,1000000000.0,265624424.0,1057490.0
4884,Game of Memes,0.0004,0.00043299,0.00040017,651499718.9,651499718.9,280714.0
4883,Terracoin,0.0122,0.01233785,0.01135155,22935396.0,22935396.0,280321.0
4885,CADAI,0.0238,0.02784953,0.02202745,11772432.65140817,11772432.65140817,279242.0
4886,Saad Boi,0.0003,0.00033717,0.00030215,999931310.470263,857817170.769471,325187.0
4888,Eliza.Finance,0.0003,0.0002832,0.00023758,999990219.51,999990219.51,278827.0
4881,Rex,0.0003,0.00029613,0.00028563,953507212.1994804,953507212.1994804,278707.0
4890,Plant vs Undead,0.001,0.00102998,0.00097696,300000000.0,285000000.0,293329.0
4889,Didi Duck,0.0003,0.00028734,0.00027463,998361483.13,998361483.13,278578.0
4887,Doge Mascot Shibu,0.0003,0.00028718,0.00027576,999854880.112902,999854880.112902,278568.0
4891,Based Turbo,0.0,4.43e-06,3.29e-06,69000000000.0,69000000000.0,278297.0
4892,Fort Knox,0.0003,0.00030093,0.00026472,1000000000.0,1000000000.0,278273.0
4893,IXI,0.0,3.19e-05,2.985e-05,21000000000.0,9254612753.869396,630499.0
4894,Bridged Tether (Hashport),0.9998,1.004,0.989412,277277.431326,277277.431326,277409.0
4895,USD WINK,0.9932,0.993291,0.992913,710606.490589452,279041.12335582846,705807.0
4896,Humaniq,0.0015,None,None,207143695.0355984,188221024.98088476,304840.0
4897,Etherland,0.0065,0.00711825,0.00638267,41024063.0,40883405.41270585,277519.0
4898,SoBULL,0.0003,0.00027693,0.00027541,999993851.5846871,999993851.5846871,276200.0
4899,TAGGR,0.8796,0.896148,0.866482,316440.51,313974.0,278328.0
4900,Forest Knight,0.0059,0.00598626,0.00574814,100000000.0,46492011.930398,592554.0
4901,Energiswap SOL (Energi),125.15,125.39,118.42,2200.0,2200.0,275213.0
4902,Hokkaidu Inu,0.0,2.796e-12,2.688e-12,9.907187902792078e+16,9.907187902792078e+16,275200
4903,greg16676935420,0.0003,0.00028597,0.00022542,999899531.82,999899531.82,274870
4904,BULLIEVE,0.0003,0.00027859,0.00026817,999584626.2,999584626.2,274808
4905,Chester,0.0003,0.00029923,0.00023253,990457841.0,973619879.225,279453
4906,Bridged Dai Stablecoin (Linea),1.002,1.011,0.986245,274979.4626634118,274979.4626634118,274600
4907,DRAC (Ordinals),0.0026,0.00264496,0.00246331,106824000.0,106824000.0,274373
4908,Shakey AI,0.0003,0.00028821,0.0002643,971881110.298972,971881110.298972,274077
4909,Sanin Inu,0.0,3.11021e-07,3.02836e-07,883242130296.9116,883242130296.9116,273933
4910,TruthChain,0.0003,0.00029454,0.00027358,999817260.740509,999817260.740509,273782
4912,Kendo AI,0.0003,0.00029333,0.00026908,999312043.267615,991982509.191238,275607
4913,Sheesha Finance (BEP20),4.64,None,None,99979.32624,58936.81809,464023
4922,Silly Goose,0.0003,0.00027628,0.00025232,999962263.0,999962263.0,273419
4914,BEMU,0.0,2.953e-05,2.081e-05,10000000000.0,10000000000.0,273246
4923,Elawn Moosk,0.0003,0.00027565,0.00026437,999920028.281043,999920028.281043,273196
4915,Onigiri Kitty,0.0025,None,None,107151955.62242003,107151955.62242003,272967
4916,HYPE3.cool,0.0003,0.00030354,0.00025675,999932140.187339,999932140.187339,272876
4917,Stooges,0.0001,9.184e-05,8.817e-05,2999997635.87,2999997635.87,272481
4918,Bridged USDC (Fuse),1.004,None,None,271011.761015,271011.761015,272134
4919,Space Token,0.004,0.00402059,0.00384709,322485164.5166499,68050935.85406932,1290158
4920,Artificial CZ,0.0003,0.00037819,0.00032007,1000000000.0,836040973.9423136,325599
4921,Standard Protocol,0.003,0.0033477,0.00297423,100000000.0,90974950.0,299114
4932,Baskt.Fun,0.0003,0.00028809,0.00027565,999186178.410802,963508132.501444,281210
4924,Ethane,0.271,0.272312,0.26138,1000000.0,1000000.0,270991
4925,Beam Bridged USDT (Beam),1.004,1.016,0.979995,269678.609919,269678.609919,270971
4926,Barry the badger,0.0003,0.00030785,0.00027329,979999725.9999986,979999725.9999986,270742
4927,Knot Diffie-Hellman,0.0003,0.00028185,0.00027012,999989651.735238,999989651.735238,270609
4928,Para,0.0,7.48e-06,7.47e-06,49999999999.99999,36192262408.50999,373802
4929,Hundred Finance,0.0087,None,None,100000000.0,31191189.29640325,867335
4930,Axis DeFi,0.0371,0.03720941,0.0363819,24000000.0,7280180.0,889920
4931,DOOMER,0.0003,0.00030317,0.00029133,1000000000.0,900000000.0,299686
4933,Arrland RUM,0.0006,0.00064176,0.00058362,1959353770.072409,441387684.2840475,1197103
4934,HeFi,0.0027,None,None,1000000000.0,100493930.0,2679424
4935,AI Virtual Agents,0.0003,0.00027594,0.00026225,999980142.74822,999980142.74822,268869
4936,Glitch Protocol,0.0038,0.00414512,0.00347203,88888888.0,70140711.61081402,340306
4937,Beth,0.0003,0.00029184,0.00027396,989939084.210831,937830000.0,282276
4938,HitChain,0.0,4.35e-06,4.01e-06,102400000000.0,61440000000.0,444621
4949,FireStarter,0.0039,0.0039427,0.00382713,99778075.0,68356238.86880295,389172
4939,My DeFi Pet,0.0053,0.00570384,0.00509695,100000000.0,50230000.0,530552
4944,HarambeCoin,0.0,2.70053e-07,2.60553e-07,1000000000000.0,996175249179.9762,267460
4947,Xenopus laevis,0.0003,0.00029985,0.00028694,999863854.037709,899583683.037709,295505
4940,Cashtree Token,0.0002,0.00019196,0.00014791,5000000000.0,1696434778.3285968,783440
4941,Kroma Bridged USDC (Kroma),1.001,1.004,0.992601,265585.09029,265585.09029,265801
4951,PYRATE,0.0003,0.0002716,0.00025768,986862664.4837983,986862664.4837983,265536
4942,You Dont Want This Life,0.0003,0.00027153,0.00025565,997662159.798082,997662159.798082,265521
4943,Larp Detective Agency,0.0003,0.00027973,0.00025956,999955522.355327,999955522.355327,264834
4945,coby,0.0003,0.00027099,0.00025525,999626115.110012,999626115.110012,264773
4946,Interlock,0.0011,0.00112328,0.001112,1000000000.0,236657417.07151932,1117829
4955,Baby BitCoin,0.0003,0.00027136,0.0002594,1000000000.0,1000000000.0,264508
4948,Juice Finance,0.0004,0.00042016,0.0004077,1000000000.0,630083333.6,419764
4950,Eclipse Fi,0.0033,0.00330089,0.00323909,300000000.0,80392704.49383,986547
4952,Twiskers,0.0003,0.0002777,0.00026298,1000000000.0,1000000000.0,264028
4953,Tradetomato,0.0028,0.00284313,0.00276092,996200000.0,94217526.58942564,2789859
4954,ZetaChain Bridged USDT.BSC (ZetaChain),1.001,1.016,0.983269,263386.2179805948,263386.2179805948,263750
4956,NALS,0.0125,0.01266028,0.01173699,21000000.0,21000000.0,263096
4961,DegenLayer,0.0,5.4806e-08,4.6415e-08,12000000069420.0,4800000027768.0,657079
4957,Nostra Staked STRK,0.1519,0.152192,0.145979,1729981.460150952,1729981.460150952,262722
4958,Liquid Cat,0.2262,0.240761,0.224358,1159241.0,1159241.0,262213
4959,Centience,0.0003,0.00026315,0.00025282,999885618.064077,999885618.064077,261776
4960,Agent Smith,0.0003,0.00028164,0.00025671,1000000000.0,1000000000.0,261282
4962,Peanut,0.0052,0.00534554,0.00514322,50000000.0,50000000.0,260457
4963,Minidoge,0.0003,0.00029187,0.00023084,999872744.756726,999872744.756726,260325
4972,TAOSHI,0.0125,0.01309118,0.01196411,20851861.69247201,20851861.69247201,260009
4964,XP Network,0.0005,0.00045854,0.00043794,1000000000.0,576808687.0,450118
4965,AngelBlock,0.0011,0.00116188,0.00108938,400000000.0,232927210.31028363,445682
4966,Fart Accelerationism,0.0003,0.00029356,0.00023063,999834338.50499,999834338.50499,259193
4967,∅,0.0003,0.00031815,0.00025268,959654718.792734,959654718.792734,259097
4969,GUA,0.0,4.156e-05,3.976e-05,6247359701.791252,6247359701.791252,258772
4970,Pochita,0.0003,0.00027777,0.00024548,999940289.695709,999940289.695709,258762
4971,Linda,0.0,3.07e-06,2.68e-06,100000000000.0,93260303957.10666,277243
4973,Arcona,0.017,0.01706499,0.00285522,15181707.0,15181707.0,258174
4968,KOLZ,0.0,4.938e-05,4.804e-05,9500000000.0,5247881673.0,467085
4974,Yield GATA,0.0178,0.01901996,0.01642816,21000000.0,14471929.0,373724
4975,JPOW AI,0.0003,0.00027372,0.00023816,999970882.288413,999970882.288413,256727
4983,suwi,0.0003,0.00025726,0.0002376,999941560.065787,999941560.065787,256254
4976,Banjo,0.0003,0.00028503,0.00022823,999965527.581624,999965527.581624,256103
4977,Idena,0.0032,0.00323945,0.00321039,79387867.47694562,79384062.55013674,256112
4978,Boom Token,0.0112,0.01132883,0.010906,100000000.0,22809774.701927956,1120624
4979,Tori the Cat,0.0003,None,None,999993067.40666,999993067.40666,255578
4980,Pactus,0.1589,0.166454,0.158287,24650947.0,1609890.71043739,3912610
4981,SMACKM,0.0004,0.00041521,0.00037339,1000000000.0,625723505.1715919,407995
4982,Sui Monster,0.0,2.6e-05,2.446e-05,10000000000.0,10000000000.0,255210
4984,memechan,0.0003,0.00025682,0.00024515,999999811.0,999999811.0,254906
4985,Multichain Bridged USDT (BitTorrent),0.9985,1.003,0.993057,255167.779433,255167.779433,254788
4986,dnd10-M1a0Shan,0.0003,0.00031228,0.00029929,920703909.419582,820703909.419582,285791
4987,This Is My Iguana,0.0003,0.00028149,0.00026748,942225507.7814456,942225507.7814456,254432
4988,Replicat-One by Virtuals,0.0008,0.00099343,0.00078719,1000000000.0,317585246.0390946,800894
4999,BookOfBullrun,0.0003,0.00026214,0.00025155,979857914.15,979857914.15,254211
4989,BAMK•OF•NAKAMOTO•DOLLAR,0.0001,0.00010682,0.00010562,21000000000.0,2383035637.0,2239453
4990,DackieSwap,0.0035,0.00376848,0.00347597,72141063.82864125,72141063.82864125,254021
4991,717ai by Virtuals,0.0003,0.00030055,0.00026579,963929094.353844,955134773.2968346,256199
4992,Look bro,0.0003,0.00026468,0.0002481,999716715.901813,999716715.901813,253781
4994,Scotty Beam,0.0005,0.00051982,0.00049636,750000000.0,490805342.2114592,387434
4993,f(x) Protocol Morpho USDC,1.021,1.023,1.02,248251.3091371175,248251.3091371175,253467
4995,2DAI.io,0.0003,0.00025486,0.00024572,1000000000.0,1000000000.0,253434
4996,Inu Inu,0.0,6.06082e-10,5.29399e-10,465200000000000.9,465200000000000.9,253324
4997,SYLVI AGENT,0.0003,0.0002625,0.00023674,999956657.763913,999956657.763913,253141
4998,Crypto Twitter,0.0003,0.00028117,0.00026886,913315793.989579,913315793.989579,253034
5000,Floos,0.0003,0.0002836,0.00027099,924103680.85,924103680.85,252720
5001,Defender Bot,0.003,0.00305426,0.00296585,82884186.17110367,82884186.17110367,252671
5002,CIA.COM,0.0008,0.00087947,0.00078253,999999910.1803389,322499910.1803389,782533
5003,Fely,0.0,2.86e-05,2.727e-05,8883776636.84822,8883776636.84822,252283
5006,Coin on Base,0.0,4.47e-06,1.93e-06,97500000000.0,97500000000.0,252085
5004,PIGU,0.0,2.71e-06,2.41e-06,100000000000.0,100000000000.0,252058
5005,Olyverse,0.0001,0.00011754,0.00010734,5000000000.0,2147581905.9317436,586480
5008,TiFi,0.0,4.02e-09,3.89e-09,722710748102265.5,63810010440081.7,2844069
5009,Aimbot AI,0.2511,0.252534,0.245021,1000000.0,1000000.0,251092
5010,Oddz,0.0028,0.00314604,0.00277838,100000000.0,89405704.0,280317
5011,UPTOS,0.0,4.32e-06,3.66e-06,63789144593.37669,63789144593.37669,250499
5012,MNet Pioneer,0.0066,None,None,100000000.0,38166293.0,655866
5013,Neutrino System Base,0.0883,0.090919,0.080959,2834678.375701,2834678.375701,250275
5014,Pledge,0.0002,None,None,1000000000.0,1000000000.0,249502
5015,DeFAI,0.0003,0.0002946,0.00028468,1000000000.0,849999999.999,293135
5016,President Platy,0.0002,0.00025132,0.0002343,1000000000.0,1000000000.0,248996
5017,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.01,4.04,3.89,61927.95779489798,61927.95779489798,248832
5018,Kripto,0.0,5.512e-05,4.695e-05,5091487856.0,5091487856.0,248576
5019,aiws,0.0002,0.00025917,0.00024455,1000000000.0,1000000000.0,248466
5020,Baby Shiba Inu,0.0006,0.00063055,0.00060554,420000000.0,394944472.5251239,264227
5021,Stride Staked Injective,12.25,12.34,11.92,20284.78484347984,20284.78484347984,248438
5022,Shield protocol,0.0112,0.01201039,0.01110772,50000000.0,22219448.392937936,558953
5023,Silva,0.0,None,None,2000000000000000.0,2000000000000000.0,248309
5024,Goose Finance,0.0088,0.00883236,0.00859279,28677573.2657775,28355619.801616967,251014
5025,MainnetZ,0.0002,0.00022508,0.00020695,1100000000.0,1100000000.0,247497
5026,Vasco da Gama Fan Token,0.4448,0.445903,0.432268,20000000.0,556101.0,8898276
5027,Blox MYRC,0.225,0.225918,0.223107,1099598.66,1099598.66,247357
5007,GHIBLI CHAD,0.0002,0.00033069,0.00024673,999999765.68,999999765.68,247279
5028,Wall Street Games,0.001,0.00102029,0.00093244,449999175.7635345,242291810.5335345,458819
5029,Agentwood,0.0037,0.00413997,0.00351925,100000000.0,67040511.9055,368041
5030,Playermon,0.0005,0.00049586,0.00047422,1000000000.0,504752007.7569489,487502
5031,Based Apu,0.0,5.88357e-10,5.50577e-10,420690000000000.0,420690000000000.0,245903
5032,eBeat AI,0.0025,0.00255938,0.00233375,100000000.0,100000000.0,245605
5033,Bonecoin,0.0002,0.0002849,0.00024053,995857517.434352,995857517.434352,245376
5034,Cros,0.0014,0.0015059,0.00133154,1000000000.0,183010853.45546925,1340682
5035,Just Cuz,0.0002,0.00025491,0.00024097,999973825.671529,999973825.671529,245128
5036,NFT Art Finance,0.0,9.833e-12,9.108e-12,1e+17,2.4930005585016504e+16,982680
5037,ANARCHO•CATBUS,0.0117,None,None,21000000.0,21000000.0,244792
5038,Skale IMA Bridged USDC (Skale),1.001,1.005,0.992334,244537.745397,244537.745397,244585
5039,AI Research Orchestrator,0.0002,0.00024748,0.00024126,999996286.643816,999996286.643816,244483
5040,Metastrike,0.0009,0.00098248,0.0009097,565000000.0,265180903.4620403,519509
5042,Murad,0.0002,0.00025515,0.0002249,999839120.058513,999839120.058513,243685
5041,Duck AI,0.0002,0.00024764,0.00022109,999928654.989593,999928654.989593,243633
5043,Monavale,23.29,24.24,23.19,11300.0,10456.12756878095,262855
5071,Roastmaster9000,0.0002,0.00023974,0.00020856,999977133.0,999977133.0,242962
5044,Stargate Bridged USDT (Iota EVM),1.004,1.006,0.995182,241904.734,241904.734,242772
5045,Ecotrader,0.0009,0.00088517,0.00073881,400000000.0,284800000.0,340704
5046,Pad.Fi,0.0075,0.00768091,0.00722597,150000000.0,32300415.67113161,1125464
5047,Meta Apes PEEL,0.0014,0.00138677,0.00137077,203647305.709324,176247660.316843,280008
5048,degenerative SITCOM,0.0002,0.00025094,0.00023193,999995173.05,999995173.05,242194
5049,Aped,0.242,0.25214,0.235698,1000000.0,1000000.0,242124
5050,Mizuki,0.0002,0.00025294,0.00022895,999980064.762542,999980064.762542,242112
5051,Lara,0.0011,0.00115249,0.00110644,1000000000.0,212548120.25098276,1137226
5052,UNICE,0.0039,0.00404464,0.00314393,990935005.73,62128972.73,3854816
5053,VetMe,0.0002,0.00024773,0.00023684,1000000000.0,977329444.5064149,247200
5054,Vite,0.0002,0.00022765,0.00019201,1113950695.666303,1113950695.666303,241259
5055,Chain Colosseum Phoenix,0.046,0.04658935,0.04389635,5236221.8,5236221.8,241137
5056,Bet more,0.0002,0.00024422,0.00022975,997794708.685372,997794708.685372,240721
5057,DoctorX,0.0,1.26e-06,1.06e-06,203118765429.0,203118765429.0,240039
5058,catownkimono,0.0,2.59697e-07,2.36521e-07,998435490620.02,998435490620.02,239691
5059,Sugarverse,0.0009,0.00092314,0.00088255,1000000000.0,260120893.0,920612
5069,OG Peanut,0.0002,0.00024196,0.00022986,999902823.133073,999902823.133073,239075
5060,Cat,0.0,4.08682e-10,3.69911e-10,988963945853091.0,584550897030922.4,404222
5061,Metavault DAO,1.15,None,None,216185.0,207005.0,249081
5062,RandomDEX,0.0015,0.00152048,0.00149272,1000000029.540898,157500029.540898,1514231
5063,Mrs Miggles,0.0003,0.0002514,0.00023804,948650294.01858,948650294.01858,238491
5064,QudeAI Framework,0.0003,0.00025558,0.00024349,957873497.65281,957873497.65281,238413
5065,QUAIN,0.0002,0.00024295,0.00021955,999872701.434985,999872701.434985,238392
5066,Ribbit Meme,0.0,6.31288e-10,5.45018e-10,420690000000000.0,420690000000000.0,238003
5067,Nucleus Vision,0.0001,8.223e-05,8.181e-05,10000000000.0,2901432138.416895,820227
5068,39a.fun,0.0003,0.00029944,0.00023215,999752498.290742,928367123.290743,256237
5070,New Born Rhino,0.0002,0.00026432,0.00023768,999975401.752224,999975401.752224,237884
5072,Inbred Cat,0.0002,0.00024537,0.0002259,994514321.0,994514321.0,237531
5074,Colend,0.0646,0.066292,0.062266,100000000.0,3676299.0,6455268
5073,FORTIFY AI,0.0002,0.00024432,0.00021676,1000000000.0,1000000000.0,236782
5075,Quakk,0.0002,0.00024067,0.00020959,989642156.2852107,989642156.2852107,236673
5076,Karşıyaka Taraftar Fan Token,0.0121,0.01239846,0.0120589,299580825.0,19565824.0,3620421
5077,Kitty Inu,0.0,3.22747e-07,3.16757e-07,731738978480.0,731738978480.0,236166
5078,Bonsai3,0.0004,None,None,1000000000.0,528333333.0,446956
5079,MILKBAG,0.0003,0.00026336,0.00022633,926168608.9708277,926168608.9708277,236137
5080,Levia_us,0.0002,0.00025081,0.00022945,999998280.407153,999998280.407153,235771
5081,ThunderCore Bridged TT-WBTC (ThunderCore),83296.0,83706.0,81216.0,2.82199594,2.82199594,235060
5082,HyperChainX,0.0003,0.00034512,0.00033462,965869078.836965,682069078.836965,332822
5083,Ember Sword,0.0014,0.00155777,0.00128816,2500000000.0,171339731.38920498,3424772
5084,BeamSwap,0.0001,0.00011811,0.00010951,2808581118.0,1998060624.0,329618
5085,Insane Labz (Base),0.0003,0.00026503,0.00025563,962311771.2455766,885298604.9900928,253825
5086,O3,0.0333,None,None,100000000.0,7013090.42,3328595
5087,OG.meme,0.0002,0.00023602,0.00022823,999857306.730681,999857306.730681,233153
5092,Xing Xing,0.0002,0.00024017,0.00022437,989199767.199296,989199767.199296,233084
5088,REPO ANALYZER AI,0.0002,0.00023459,0.00015804,999907903.091734,999106383.091732,232528
5089,Living the Dream,0.0,1.47e-06,1.42e-06,330194333333.0,159030832990.00797,482077
5090,Catheon Gaming,0.0001,0.00014987,0.00013708,10000000000.0,1600269458.54947,1450430
5091,AllDomains,0.0012,0.00124011,0.00117703,1000000000.0,192059433.15,1208390
5105,$horny,0.0002,0.00023747,0.00019996,999021829.699254,999021829.699254,231668
5093,SC Internacional Fan Token,0.2521,0.253689,0.248856,15000000.0,918123.0,3782134
5094,Kekius Maximus-BSC,0.0002,0.00023643,0.00022718,1000000000.0,1000000000.0,231460
5095,CGAI,0.0004,0.00041765,0.0004013,566221481.881673,566221481.881673,231403
5096,CropBytes,0.0007,0.00072104,0.00062613,500000000.0,321294139.7739697,359964
5097,Boton AI,0.0002,0.00026172,0.0002312,1000000000.0,1000000000.0,231202
5098,Bridged USDC (Chainport),0.9999,1.015,0.992601,231015.370604,231015.370604,231080
5099,Ink,0.0005,0.00052198,0.00049391,1000000000.0,463910527.0,498060
5145,Snake wif Hat,0.0002,0.00023617,0.00021859,999951614.791496,999951614.791496,230980
5100,STARKNET BROTHER,0.0,2.34004e-10,2.23287e-10,1000000000000000.0,1000000000000000.0,230871
5101,Manifest,0.0002,0.00023656,0.00022715,999875638.701102,999875638.701102,230848
5102,Geoff,0.0002,0.00023154,0.00020758,1000000000.0,1000000000.0,230831
5103,Reunit Wallet,0.0231,None,None,10000000.0,10000000.0,230729
5104,Iolend,0.0129,0.01315818,0.01286797,100000000.0,17921429.923248,1286797
5106,Revolt 2 Earn,0.0,3.535e-09,3.535e-09,65424725966677.0,65071523369092.98,231363
5107,Spores Network,0.0002,0.00021789,0.0002108,5000000000.0,1058302432.0,1086960
5108,xiao lang gou,0.0002,0.00022997,0.00022243,1000000000.0,1000000000.0,229970
5110,Shockwaves,0.0064,0.00644449,0.00631324,100000000.0,36023211.21176858,637767
5109,Fedoracoin,0.0,1.12e-06,1.01e-06,482759907611.0,212269865434.0,522356
5111,Crappy Bird CTO,0.0002,0.0001931,0.00018466,1198899990.0,1198899990.0,229459
5112,SportsIcon,0.0083,0.00833068,0.00825313,30000000.0,27523177.49243486,249024
5113,Satoxcoin,0.0001,6.893e-05,5.523e-05,3637894241.5624213,3624238171.5624213,229279
5114,Yield App,0.0009,0.00085992,0.00085581,300000000.0,265402433.62167677,257976
5115,Flippy,0.2637,0.269677,0.2534,865216.0,865216.0,228177
5116,Nyan Meme Coin,0.0,3.616e-09,3.488e-09,63172200000000.0,63172200000000.0,227919
5123,khaokheowzoo,0.0002,0.00023605,0.0002227,999989048.670213,999989048.670213,227743
5117,Bankless DAO,0.0003,0.00027993,0.00027166,1000000000.0,825197121.8385496,275816
5118,Reject Modernity,0.0002,0.00024763,0.0002244,999951355.637425,999951355.637425,227484
5119,Corn Bridged USDC (Corn),1.0,1.007,0.989114,225925.150889,225925.150889,227307
5121,Bridge Mutual,0.0035,0.00362798,0.00329572,160000000.0,64697071.16816,561406
5122,DEGA,0.0,3.527e-05,2.925e-05,31874998900.0,7302379120.952509,989588
5120,Landwolf,0.0,6.37917e-10,5.00822e-10,420690000000000.0,420690000000000.0,226672
5124,eosDAC,0.0002,0.00025871,0.00022784,1200000000.0,961919101.545,282360
5125,Parabol USD,1.001,1.004,0.993653,225565.7384639403,225565.7384639403,225931
5126,OVO,0.0014,0.00137189,0.00134837,165000000.0,165000000.0,225848
5128,markkacy,0.0002,0.0002366,0.00021201,999869473.870047,999869473.870047,225332
5127,Number 1,0.0026,0.00262266,0.00259357,86000000.0,86000000.0,225011
5129,Tiny Fren,0.0,2.45e-06,2.17e-06,99999999999.99998,99999999999.99998,224715
5130,Bogdanoff,0.0,7.50232e-10,7.31045e-10,300000000000000.0,300000000000000.0,224610
5131,BEENZ,0.0002,0.00025366,0.00021029,999915174.977856,999915174.977856,224465
5132,SAA-AI,0.0002,0.00023356,0.00020871,999820743.801374,999820743.801374,224423
5133,LUDWIG,0.0089,0.00962394,0.00864782,25000000.0,25000000.0,224387
5139,Crosswalk,0.0,2.552e-05,2.457e-05,8887373339.44,8875958166.577341,224505
5134,Top G,0.0002,0.00022634,0.00021792,1000000000.0,1000000000.0,224075
5135,Hypersign Identity,0.0066,0.00661685,0.00651197,50000000.0,34000000.0,329406
5136,NFTDeli,0.0,4.854e-05,4.751e-05,8888888888.0,4622222222.0,430360
5137,OCADA.AI,0.004,0.00408129,0.00338365,116316845.5785742,56228336.426018424,462444
5138,BTC Standard Hashrate Token,0.0306,0.03115795,0.02681902,15000000.0,7287599.711,459374
5140,NFTFI,0.0012,0.00117322,0.00115852,2000000000.0,190435945.23101616,2340214
5142,BAKKT,0.0002,0.0002268,0.00021771,999844678.234756,999844678.234756,222635
5141,Melon Dog,0.0005,0.00055411,0.00052789,407510417.0,407510417.0,222369
5143,VFOX,0.0106,None,None,21000000.0,20995916.04459122,222309
5144,Epiko,0.0013,0.00141801,0.00127836,300000000.0,173260412.63721377,384804
5146,Dawae,0.0002,0.00022673,0.00021108,991891674.7354988,991891674.7354988,222063
5147,Waka Flocka,0.0002,0.00022653,0.00021832,999999999.0,999999999.0,222029
5148,SwiftCash,0.0008,0.00081224,0.00079014,5000000000.0,276219976.792929,4017323
5149,Multichain Bridged WBTC (Energi),82448.0,82925.0,78062.0,2.68822952,2.68822952,221461
5150,Lympo,0.0003,0.00035295,0.00022661,1000000000.0,843500000.0,262492
5151,Vent Finance,0.0009,0.00088686,0.00082984,250000000.0,250000000.0,221328
5152,Museum of Crypto Art,0.0845,0.084674,0.082541,10000000.0,2619365.0,844706
5153,Toki,0.0,5.92443e-10,4.77763e-10,420690000000000.0,420690000000000.0,221156
5154,BROT,0.0002,0.00022967,0.00021624,999973896.952323,999973896.952323,221107
5155,Oggy Inu,0.0,1.939e-12,1.891e-12,1.1425164761581e+17,1.1425164761581e+17,220926
5156,VoldemortTrumpRobotnik-10Neko,0.0002,0.00024206,0.0001658,923712765.2132438,923712765.2132438,220794
5157,Internosaur,0.0002,0.00026676,0.00023788,921779851.077464,921779851.077464,220487
5158,Chitan,0.0002,0.00022655,0.00022259,983498815.0,983498815.0,220321
5159,CPA by Virtuals,0.0003,0.00035667,0.00032672,1000000000.0,668004151.9892507,328942
5160,Channels,0.0003,0.00032895,0.00027297,1000000000.0,752978201.967708,291192
5162,doginthpool,0.0002,0.00022957,0.00018853,962033670.15,962033670.15,219114
5161,Linkeye,0.0004,0.00035175,0.00035052,1000000000.0,624044958.49031,351007
5163,Ledgity Token,0.0119,0.01231294,0.01158503,75000000.0,18286158.921509907,895850
5164,DeFiVerse Bridged USD Coin (Oasys),1.004,1.025,0.985868,217681.537,217681.537,218421
5167,GlobalBoost,0.0092,0.01955765,0.00900342,23726288.06955645,23726238.0695446,217855
5165,CATS•IN•THE•SATS,0.0104,None,None,21000000.0,21000000.0,217833
5166,Nerva,0.0115,0.01148744,0.01129933,19029675.2794,19029341.3794,217712
5168,Remint,0.0002,0.00022115,0.00020533,999863464.142597,999863464.142597,217380
5169,Smart Valor,0.0035,0.00480773,0.00280258,75000000.0,61724073.65406768,263560
5171,Swarm Network,0.0028,0.00276292,0.00269254,100000000.0,78654617.65035424,275617
5170,Cairo Bank,0.0671,None,None,3600000.0,3225875.4190276214,241718
5172,raj's minutes,2.17,2.49,2.08,99991.574005,99991.574005,216417
5173,Fanatico,0.1751,None,None,1234730.0,1234730.0,216262
5174,Suite,0.0216,0.02289594,0.02159774,10000000.0,10000000.0,216231
5175,BitCone,0.0,3.68466e-07,3.53717e-07,608000000000.0,587381980241.9211,223129
5176,Hello Pets,0.011,0.01215072,0.01077596,60000000.0,19658010.58332462,657600
5186,Thorstarter,0.0019,0.00190389,0.00182633,535328769.27,114150522.06026253,1009223
5177,Hourglass,0.0022,0.00224037,0.00218294,97751977.44609132,97751977.44609132,215174
5178,Koyo,0.0004,0.00053195,0.00037827,564500303.1519082,529067389.1519082,229559
5179,GertrudeDataPig,0.0002,0.00023287,0.00022182,950752546.7998999,950752546.7998999,214933
